Date,A/C Type,Location,Fatalities,Registration,detail.url,Flight Phase,Circumstances
"Dec 30, 2014",Cessna 404 Titan,"Denver-Centennial, Colorado",1,N404MG,http://www.baaa-acro.com/crash/crash-cessna-404-titan-ii-denver-1-killed,Takeoff (climb),"The pilot was performing a positioning flight from Denver-Centennial to Denver International Airport. Shortly after take off, while climbing, the twin engine aircraft stalled and crashed in a private garden located in a residential area near the runway end. The aircraft was destroyed by impact forces and the pilot was killed. Icing is suspected."
"Dec 28, 2014",Airbus A320,"Java Sea, All Indonesia",162,PK-AXC,http://www.baaa-acro.com/crash/crash-airbus-a320-216-java-sea-162-killed,Flight,"The aircraft left Surabaya-Juanda Airport at 0535LT and climbed to its assigned altitude of FL320 that he reached 19 minutes later. The crew contacted ATC to obtain the authorization to climb to FL380 and to divert to 310° due to bad weather conditions. At 0617, the radio contact was lost with the crew and a minute later, the transponder stopped when the aircraft disappeared from the radar screen. At this time, the aircraft was flying at the altitude of 36,300 feet and its speed was decreasing to 353 knots. It is believed the aircraft crashed some 80 nautical miles southeast off the Pulau Belitung Island, some 200 km from the Singapore Control Area. The Indonesian Company confirmed there were 156 Indonesian Citizens on board, three South Korean, one Malaysian, one Singapore and one French (the copilot) as well. At the time of the accident, the weather conditions were marginal with storm activity, rain falls and turbulence in the area between Pulau Belitung and Kalimantan. First debris were spotted by the Indonesian Navy some 48 hours later, about 150 NM east-south-east off the Pulau Belitung Island. About forty dead bodies were found up to December 30. The tail was recovered on January 10, 2015 and the black boxes were localized a day later. On January 12 and 13 respectively, the DFDR and the CVR were out of water and sent to Jakarta for analysis and investigations."
"Dec 28, 2014",Antonov AN-26,"Uvira, Sud-Kivu",6,4L-AFS,http://www.baaa-acro.com/crash/crash-antonov-26-near-uvira-6-killed,Flight,"The aircraft was performing a cargo flight from Entebbe to Pointe-Noire with an intermediate stop in Bujumbura, Burundi, to refuel. After take off, while proceeding to the west by night, the aircraft hit the slope of Mt Kafinda (3,100 meters high) and crashed in a dense wooded area, some 25 km south of Uvira. All six occupants were killed. The registration of the aircraft is not confirmed yet. "
"Dec 28, 2014",Britten-Norman Islander,"Mahdia, Potaro-Siparuni",2,8R-GHE,http://www.baaa-acro.com/crash/crash-britten-norman-bn-2a-6-islander-near-mahdia-2,NA,NA
"Dec 24, 2014",Cessna 207 Skywagon/Stationair,"Piedecuesta, Santander",7,HK-4892,http://www.baaa-acro.com/crash/crash-cessna-t207a-turbo-stationair-8-piedecuesta-7-killed,Flight,"Crashed in unknown circumstances in a mountainous area located near Piedecuesta, while on a flight from Bucaramanga to Malaga. All seven occupants were killed. "
"Dec 23, 2014",Partenavia P.68,"La Bonanza, Miranda",1,YV1706,http://www.baaa-acro.com/crash/crash-partenavia-p68c-tc-la-bonanza-1-killed,Flight,"The pilot Amílcar Suárez, sole on board, was killed when the twin engine aircraft crashed in unknown circumstances in a mountainous area located near La Bonanza. The aircraft was destroyed by a post crash fire. "
"Dec 19, 2014",Learjet 25,"Champotón, Campeche",2,N265TW,http://www.baaa-acro.com/crash/crash-learjet-25d-champoton-2-killed,Landing (descent or approach),"The crew was performing a flight from Texas and the aircraft was carrying a load of fuel drums according to a Campeche daily newspaper. The Learjet 25D was flying at a very low altitude, maybe in an attempt to land, when it crashed and burned in an open field located in Champotón, some 40 km south of Campeche. Both crew members were killed."
"Dec 12, 2014",Antonov AN-32,"Hokandara, Western Province (மேல் மாகாணம்)",5,SCM-864,http://www.baaa-acro.com/crash/crash-antonov-32b-hokandara-5-killed,Landing (descent or approach),"The approach to Colombo-Ratmalana Airport was completed in marginal weather conditions and low visibility. While too low, the aircraft hit the roof of a house and crashed inverted in flames in a wooded area located in Hokandara, less than 10 km from the runway threshold. The aircraft was destroyed by impact forces and post crash fire. A crew member was seriously injured while all four other occupants were killed. The only survivor died from his injuries six days later, on December 18."
"Dec 12, 2014",Antonov AN-26,"Obo, Haut-Mbomou",0,UP-AN608,http://www.baaa-acro.com/crash/crash-antonov-26b-obo,Landing (descent or approach),"After touchdown at Obo Airstrip, the aircraft was unable to stop within the remaining distance, overran and crashed in a wooded area. All 7 occupants were unhurt, the cargo equipment was recovered and the aircraft was damaged beyond repair. The aircraft was completing a flight from Entebbe to Obo Airstrip, with a possible intermediate stop in Sudan, carrying an aircraft engine, some fuel drums (Jet A-1) and other logistics intended to the UPDF military offensive, code-named 'Operation Lightning Thunder' that has been hunting Lord's Resistance Army (LRA) and its rebel leader Joseph Kony. About 100 members of the US special forces were based at the Obo Airstrip at the time of the accident. The runway 04/22 is about 2,050 feet long (625 meters). "
"Dec 8, 2014",Embraer EMB-500 Phenom 100,"Gaithersburg, Maryland",6,N100EQ,http://www.baaa-acro.com/crash/crash-embraer-emb-500-phenom-100-gaithersburg-6-killed,Landing (descent or approach),"On final approach to runway 14 at Gaithersburg-Montgomery County Airport, the twin engine aircraft went out of control and crashed in flames onto a house, one km short of runway. All three occupants on board the aircraft were killed and three people in the house as well. "
"Dec 3, 2014",Piper PA-31-350 Navajo Chieftain,"Mariquita, Tolima",10,HK-4464,http://www.baaa-acro.com/crash/crash-piper-pa-31-350-navajo-chieftain-mariquita-10-killed,Landing (descent or approach),"The twin engine aircraft was on its way from Guaymaral (Bogota) to Bahia Solano with ten people on board, among them five infants. En route, the pilot informed ATC about technical problems and received the authorization to divert to Mariquita-José Celestino Mutis Airport for an emergency landing. While approaching, the aircraft went out of control and crashed in flames near a wooded area located in Victoria, few km from the airfield. The aircraft was totally destroyed by impact forces and post crash fire and all ten occupants were killed. "
"Dec 2, 2014",Piper PA-31-350 Navajo Chieftain,"Nassau, New Providence",1,C6-REV,http://www.baaa-acro.com/crash/crash-piper-pa-31-350-navajo-chieftain-clifton-pier-1-killed,Landing (descent or approach),"The twin engine aircraft left Governor’s Harbour's Airport at 0820LT bound for Nassau-Lynden Pindling International Airport. While approaching his destination and flying along the west coast of New Providence Island, the pilot informed ATC about technical problems and told the passengers he was attempting to ditch the aircraft that crashed into the sea some 550 feet off Clifton Pier. A passenger aged 77 was killed while all ten other occupants were rescued. "
"Nov 27, 2014",Lockheed C-130 Hercules,"Teniente Rodolfo Marsh (King George Island), All Antarctica",0,2470,http://www.baaa-acro.com/crash/crash-lockheed-c-130m-hercules-teniente-marsh,Landing (descent or approach),"The right main gear collapsed on landing at Teniente Rodolfo Marsh Airport, Antarctica. The aircraft was conducting a supply mission from Punta Arenas, carrying a load of various goods and several passengers and crew members. The aircraft came to rest on snowy runway and the propeller detached from engine number four. There were no injuries. The airplane was later parked on the apron and repairs were scheduled. Eventually, in early 2017, it was decided to scrap the airplane which was destroyed on site. All debris were placed in a container and later shipped back to Brazil. "
"Nov 23, 2014",Rockwell Aero Commander 500,"McDade, Texas",1,N14AV,http://www.baaa-acro.com/crash/crash-rockwell-aero-commander-500a-mcdade-1-killed,Flight,"En route from San Antonio to Austin-Bergstrom Airport, the pilot lost control of the twin engine aircraft that crashed in a pasture in McDade. The aircraft was totally destroyed by impact forces and the pilot was killed. "
"Nov 21, 2014",Embraer EMB-500 Phenom 100,"Houston-Sugar Land, Texas",0,N584JS,http://www.baaa-acro.com/crash/crash-embraer-emb-500-phenom-100-houston,Landing (descent or approach),"The crew was performing a positioning flight from Houston-William P. Hobby Airport to the Houston-Sugar Land Airport. After landing on the wet runway 35 (8,000 feet long), the aircraft encountered problems to stop within the remaining distance. It seems the crew attempted to brake hard and to make a 180 turn when the aircraft skidded, overrun and came to rest half on an embankment half in a drainage ditch. Both pilots were unhurt. It was reported the landing was completed in tail wind conditions. "
"Nov 20, 2014",Cessna 207 Skywagon/Stationair,"Lima, Lima",3,PNP-248,http://www.baaa-acro.com/crash/crash-cessna-207-stationair-near-la-molina-3-killed,Flight,"The single engine aircraft left Lima-Jorge Chavez Airport bound for Pisco. While cruising in foggy conditions over east of Lima, the aircraft hit a mountain slope between La Molina and Villa Maria del Triunfo. SAR found the wreckage in the evening, around 1840LT, and all three occupants were killed. "
"Nov 20, 2014",Cessna 208B Grand Caravan,"Great Slave Lake, Northwest Territories",0,C-FKAY,http://www.baaa-acro.com/crash/crash-cessna-208b-grand-caravan-great-slave-lake,Flight,"Few minutes after takeoff from Yellowknife, the pilot encountered severe icing conditions and decided to return to Yellowknife. Shortly later, he realized it was impossible to reach his departure point and was forced to attempt an emergency landing on the frozen Great Slave Lake, some 40 km west of Yellowknife. The aircraft hit the 'ground' and came to rest with its left main gear sheared off as well as a part of the left wing. All six occupants were rescued while the aircraft was damaged beyond repair. "
"Nov 18, 2014",Rockwell Aero Commander 500,"Chicago-Midway, Illinois",1,N30MB,http://www.baaa-acro.com/crash/crash-rockwell-aero-commander-500b-chicago-1-killed,Landing (descent or approach),"Shortly after take off from Chicago-Midway, the pilot informed ATC that he encountered engine problems, and received the permission to return. On final approach, the aircraft went out of control and crashed onto a house located some 700 meters short of runway 31C threshold. The pilot was killed while two people in the house were injured. The aircraft was destroyed. The pilot was on his way to the Ohio State University Airport located in the suburb of Columbus, Ohio. "
"Nov 17, 2014",Cessna 401,"Fulton, Missouri",0,N401ME,http://www.baaa-acro.com/crash/crash-cessna-401a-fulton,Takeoff (climb),"Just after take off, while in initial climb, the twin engine aircraft stalled and came to rest in a field. Both pilots were seriously injured while the passenger sustained moderate injuries. The aircraft was damaged beyond repair. According to the pilot, the engines suffered a loss of power just after rotation. "
"Nov 14, 2014",Fletcher FU-24,"Ohai, Southland Regional Council",0,ZK-EMN,http://www.baaa-acro.com/crash/crash-pac-fletcher-fu-24-954-mount-linton,Flight,"The pilot was engaged in an agricultural spraying mission on this FU-24-954. The single engine aircraft hit the terrain in Mount Linton, near Ohai. The aircraft was damaged beyond repair and the pilot, sole aboard, was seriously injured. "
"Nov 14, 2014",Avro 748,"Panyagor, Jonglei (جونقلي)",2,5Y-BVQ,http://www.baaa-acro.com/crash/crash-avro-748-399-2b-panyagor-2-killed,Landing (descent or approach),"The crew was performing a humanitarian cargo flight from Juba to Panyagor. On final approach, it seems the crew encountered technical problems, maybe with the undercarriage. The aircraft went out of control and crashed in a huge explosion short of runway and was destroyed by impact forces and post crash fire. Both pilots were killed while the engineer was seriously injured. The mission was conducted on behalf of the Lutheran World Federation. It was confirmed that ten goats were killed as well."
"Nov 14, 2014",Piper PA-31-350 Navajo Chieftain,"Hidalgo, Tamaulipas",6,XB-ZAX,http://www.baaa-acro.com/crash/crash-piper-pa-31-425p-navajo-hidalgo-6-killed,Flight,"En route to Torreón, the pilot encountered poor weather conditions. At the end of the afternoon, while flying over the region of Hidalgo, the twin engine aircraft crashed in a mountainous region and was destroyed. Rescue teams arrived on the scene Saturday morning only and all six occupants were killed, among them two young girls aged 15."
"Nov 9, 2014",Learjet 35,"Freeport, West Grand Bahama",9,N17UF,http://www.baaa-acro.com/crash/crash-learjet-35a-freeport-9-killed,Landing (descent or approach),"The aircraft was performing a charter flight with seven passengers on board who were flying to Freeport to take part to a religious conference, among them the pastor Myles Monroe. On final approach in poor weather conditions (low visibility caused by heavy rain falls), the aircraft was too low and hit a crane and crashed. The aircraft was totally wrecked and all nine occupants were killed."
"Oct 30, 2014",Beechcraft 200 Super King Air,"Wichita, Kansas",4,N52SZ,http://www.baaa-acro.com/crash/crash-beechcraft-super-king-air-b200-wichita-4-killed,Takeoff (climb),"The pilot was completing a solo ferry flight from Wichita-Mid Continent Airport bound for Mena when shortly after take off from runway 01R, he informed ATC that he lost an engine. The aircraft banked left and crashed in flames on the north building of Flight Safety International Cessna pilot's center located at 1851 Airport Road. The aircraft was totally destroyed by impact forces and post crash fire and the pilot was killed. In the building, three people were killed as well as nine others were injured, four seriously. At the time of the accident, more than 100 people were inside the building which was partially destroyed by fire. "
"Oct 29, 2014",Short 360,"Sint Maarten, Dutch Antilles",2,N380MQ,http://www.baaa-acro.com/crash/crash-short-360-100-saint-martin-2-killed,Takeoff (climb),"Some 30 seconds after take off from runway 27 at Saint Martin-Princess Juliana Airport, while climbing by night at a height of some 500 feet, the aircraft went out of control and crashed into the sea. SAR were conducted and only few debris were found some 3 km off shore. A dead body was found few hours later as no trace of the second pilot was found yet. The aircraft was performing a cargo flight to San Juan-Luis Munoz Marin Airport on behalf of FedEx. At the time of the accident, weather conditions were considered as good with light rain and visibility up to 10 km. The loss of control occurred when the crew was instructed by ATC to change heading to 230° due to traffic. "
"Oct 25, 2014",Let 410UVP,"Shabunda, Sud-Kivu",0,9Q-COT,http://www.baaa-acro.com/crash/crash-let-410uvp-shabunda,Landing (descent or approach),"The twin engine aircraft left Bukavu-Kavumu Airport at 1300LT bound for Shabunda with a load of 1,500 kilos of goods on board. While approaching Shabunda Airport, the aircraft went out of control and crashed in a field located 2 km short of runway. Both crewmen were seriously injured while the aircraft broke in two and was damaged beyond repair. "
"Oct 20, 2014",Dassault Falcon 50,"Moscow-Vnukovo, Moscow oblast",4,F-GLSA,http://www.baaa-acro.com/crash/crash-dassault-falcon-50ex-moscow-vnukovo-4-killed,Takeoff (climb),"During the takeoff run on runway 06 at Moscow-Vnukovo Airport, the three engine aircraft hit a snowplow with its left wing. The aircraft went out of control, rolled over and came to rest upside down in flames. All four occupants were killed, three crew members and Mr. Christophe de Margerie, CEO of the French Oil Group Total, who was returning to France following a meeting with the Russian Prime Minister Dmitry Medvedev. At the time of the accident, the RVR on runway 06 was estimated at 350 meters due to foggy conditions. The pilot of the snow-clearing vehicle was slightly injured."
"Oct 12, 2014",Rockwell Grand Commander 690,"Zahedan, Sistan and Baluchestan",7,1405,http://www.baaa-acro.com/crash/crash-rockwell-grand-commander-690-zahedan-7-killed,Landing (descent or approach),"The twin engine aircraft was flying to Zāhedān with a crew of three (two pilots and a flight attendant) and four passengers, among them General Mahmoud Sadeqi, a senior police officer in charge of investigations, who was travelling to Zāhedān to investigate an incident involving an attack on police. While approaching Zāhedān by night, the aircraft hit a mountain located in the Sabzpushan Heights, north of the airport. All seven occupants were killed. A day later, Iranian authorities said the accident was caused by technical flaws, darkness and the pilot’s unfamiliarity with the region."
"Oct 12, 2014",BAe Jetstream 31,"Punta Cana, La Altagracia",0,HI816,http://www.baaa-acro.com/crash/crash-bae-jetstream-31-punta-cana,Landing (descent or approach),"The twin engine aircraft was completing a flight from San Juan-Luis Munoz Marin Airport, in Puerto Rico, to Punta Cana, with two pilots and 11 passengers on board. The passengers were members of an Air Europa's crew positioning to Punta Cana. On landing by night on runway 08, it appears an engine failed and caught fire. Crew attempted an emergency braking procedure when the aircraft veered off runway and came to rest in flames. All 13 occupants were able to evacuate safely and only three of them were slightly injured. The aircraft was destroyed by a post crash fire. "
"Oct 10, 2014",Rockwell Gulfstream 690C Jetprop 840,"Los Roques, Los Roques Federal Dependencies",0,YV1315,http://www.baaa-acro.com/crash/crash-rockwell-690c-jetprop-840-los-roques,Takeoff (climb),"The twin engine aircraft was performing a private flight from the island of Los Roques to Charallave-Oscar Machado Zuloaga Airport. Shortly after take off, while climbing, the aircraft went out of control and crashed in a lagoon, few meters off shore. All seven occupants were able to escape and were slightly injured while the aircraft broken in two and came to rest in one meter deep water. "
"Sep 21, 2014",Lockheed C-130 Hercules,"Kawm Ushim, Faiyum",6,-,http://www.baaa-acro.com/crash/crash-lockheed-c-130h-hercules-kawm-ushim-afb-6-killed,Landing (descent or approach),"The crew was performing a training flight. On final approach, pilot lost control of the aircraft following an unknown technical failure. Aircraft crashed short of runway and was destroyed. A crew survived while all six others were killed."
"Sep 20, 2014",De Havilland DHC-6 Twin Otter,"Port Moresby, National Capital District",4,P2-KSF,http://www.baaa-acro.com/crash/crash-de-havilland-dhc-6-twin-otter-300-mount-lawes-4-killed,Landing (descent or approach),"While approaching Port Moresby Airport, the twin engine aircraft was too low for unknown reason, hit tree tops and crashed inverted in a dense wooded area located near Mount Lawes, some 12 km north of the Port Moresby-Jacksons International Airport. Both pilots (among them an Australian citizen) and a passenger were killed, while all six other occupants were injured. The aircraft was totally destroyed. A day later, a second passenger died from his injuries. "
"Sep 20, 2014",Antonov AN-32,"Chandigarh, Chandigarh",0,K2757,http://www.baaa-acro.com/crash/crash-antonov-32-chandigarh,Landing (descent or approach),"For unknown reason, the aircraft seems to be unstable on landing. Upon touch down, the right wing hit the ground and was sheared off. Out of control, the aircraft veered off runway, went through a grassy area and came to rest in flames upside down. All nine occupants were slightly injured while the aircraft was partially destroyed. Fire was quickly extinguished. "
"Sep 14, 2014",Beechcraft 300 Super King Air,"Buenos Aires, Buenos Aires City",2,LV-WLT,http://www.baaa-acro.com/crash/crash-beechcraft-super-king-air-300lw-nordelta-2-killed,Landing (descent or approach),"While descending to San Fernando Airport, in the suburb of Buenos Aires in marginal weather conditions, the twin engine aircraft went out of control and crashed on two houses located in Nordelta. Both houses were destroyed and the aircraft as well. Both pilots were killed, among them Gustavo Andres Deutsch, ex owner of the defunct Argentinian Company LAPA. "
"Sep 6, 2014",Fokker 50,"Mogadishu, Banaadir (بنادر‎)",0,5Y-BYE,http://www.baaa-acro.com/crash/crash-fokker-50-mogadishu,Landing (descent or approach),"On landing on runway 05 at Mogadishu Airport, the right main gear failed. The aircraft veered off runway to the right, exited the runway and hit a concrete perimeter fence before coming to rest. It appears the right wing and the right engine suffered severe damage (the right broke in two). The nose of the aircraft was destroyed and the fuselage was bent on several points. All 24 occupants were evacuated safely. The aircraft was completed a domestic schedule flight on behalf of Jubba Airways."
"Sep 6, 2014",Piper PA-31-350 Navajo Chieftain,"Araracuara, Caquetá",10,HK-4755,http://www.baaa-acro.com/crash/crash-piper-pa-31-350-navajo-chieftain-araracuara-10-killed,Takeoff (climb),"Radio contact was lost with the crew few minutes after takeoff from Araracuara Airport located in the south of the Caqueta State, Colombia. The twin engine aircraft crashed in flames in a jungle located few kilometers south of the airport, near the Rio Caqueta. The debris were spotted a day later and all 10 occupants were killed, among them a child aged 5 and a Swiss citizen. "
"Sep 5, 2014",Socata TBM-900,"Port Antonio, Portland",2,N900KN,http://www.baaa-acro.com/crash/crash-socata-tbm-900-port-antonio-2-killed,Flight,"The pilot, a New York businessmen accompanied with his wife, was travelling from Rochester (NY) to Naples (FL) on this brand new Socata TBM-900 built in 2014. While flying along the East coast of Florida at an altitude of 25,000 feet, the pilot requested to ATC to descend to 18,000 feet due to incorrect indication, but this was not possible immediately. ATC later authorized the pilot to descent to 20,000 feet but there was no response as the aircraft continued towards the south, maintaining its altitude. Two USAF F15's fighters were dispatched close to the aircraft and both military pilots confirmed the windshield of the Socata was covered with ice. The aircraft continued to fly over the Bahamas archipelago, Cuba and then the Caribbean Sea when low of fuel, the engine stopped. The aircraft dove into the sea and crashed some 14 miles northeast of Port Antonio, Jamaica. Both occupants did not survive. The accident may have been caused by a pressurization problem, either following technical failure of the system or by a wrong utilization by the pilot. "
"Aug 31, 2014",Fokker F27 Friendship,"Kogatende, Mara Region",3,5Y-SXP,http://www.baaa-acro.com/crash/crash-fokker-f27-friendship-500-near-kogatende-3-killed,Flight,"The aircraft left Mwanza at 1926LT on a cargo flight to Magadi with an intermediate stop in Nairobi. While reaching FL140 over the region of Mara, the twin engine aircraft went out of control and dove into the ground before crashing in an open field located near Kogatende. The aircraft was destroyed by impact forces and post crash fire and all three occupants were killed. "
"Aug 30, 2014",Antonov AN-12,"Tamanrasset, Tamanghasset",7,UR-DWF,http://www.baaa-acro.com/crash/crash-antonov-12bk-tamanrasset-7-killed,Takeoff (climb),"The four engine aircraft was performing a cargo flight from Glasgow-Prestwick to Malabo, Equatorial Guinea, with a crew of 7 and a load of oil equipment. Three minutes after takeoff from Tamanrasset-Aguenar-Hadj Bey Akhamok Airport, radio contact was lost with the aircraft that crashed in a mountainous terrain located some 15 km south of the airport. The crash site was spotted in early morning and the aircraft was totally destroyed by impact forces and post crash fire. All 7 crewmen (six Ukrainians and one Russian) were killed."
"Aug 27, 2014",Cessna 421C Golden Eagle III,"Las Cruces, New Mexico",4,N51RX,http://www.baaa-acro.com/crash/crash-cessna-421c-golden-eagle-iii-las-cruces-4-killed,Takeoff (climb),"Shortly after takeoff from Las Cruces Airport, while on initial climb, the twin engine aircraft went out of control and crashed in flames in a desert area located a mile from the airport. The aircraft was destroyed by impact forces and post crash fire. All four occupants, a pilot, a patient, a medical staff and a nurse were killed. "
"Aug 23, 2014",Let 410UVP,"Mulume Munene, Sud-Kivu",4,9Q-CXB,http://www.baaa-acro.com/crash/crash-let-410uvp-near-mulume-munene-4-killed,NA,NA
"Aug 16, 2014",Piper PA-31-310 Navajo,"Grand Manan Islands, New Brunswick",2,C-GKWE,http://www.baaa-acro.com/crash/crash-piper-pa-31-310-navajo-grand-manan-island-2-killed,Landing (descent or approach),"The twin engine aircraft was returning to Grand Manan Island Airport following an ambulance flight to Saint John where a patient was evacuated. On final approach by night, while completing a last turn to the left to join the runway, the aircraft hit the ground and came to rest in a field. The captain and the doctor were killed while the copilot and the nurse were injured. "
"Aug 15, 2014",Cessna 414 Chancellor,"Bowie, Texas",2,N127BC,http://www.baaa-acro.com/crash/crash-cessna-414-chancellor-bowie-2-killed,Flight,"The twin engine aircraft, owned by Lawrence R. Liptack, crashed in flames in an open field located northeast of Bowie, Texas. The pilot and owner, aged 51, was killed with his son aged 10. The multi-engine airplane was about 500 ft above ground level (agl) and on a left base landing approach when a witness saw the airplane suddenly point straight down, begin spinning, and make three complete rotations before impacting terrain in a partially nose-down attitude. The airplane came to rest upright, and was mostly consumed by an immediate post impact fire. A post accident examination of the wreckage revealed no evidence of preimpact mechanical malfunctions or failures that would have precluded normal operation. A pilot operating another pipeline patrol airplane in the vicinity reported frequent severe-to-extreme turbulence about 1,000-2,000 ft above ground level. Data from an on-board GPS unit indicated that, while on the base leg of the airport traffic pattern for landing, the accident airplane's airspeed decayed 10 knots below the manufacturer's recommended approach speed for turbulent conditions. An autopsy performed on the pilot found significant existing atherosclerotic disease (60 to 80 percent) and described evidence of an acute, premortem, nonocclusive thrombosis of the left anterior descending coronary artery. The medical examiner's conclusion stated it ""appears the decedent likely suffered an acute cardiac event while piloting his aircraft"" and ""died primarily due to hypertensive and atherosclerotic cardiovascular disease and that his multiple blunt force injuries likely contributed to his death."" It is likely that the pilot was incapacitated due to the acute cardiac event and lost control of the airplane during the approach to land."
"Aug 13, 2014",Cessna 560XLS Citation Excel,"Santos, São Paulo",7,PR-AFA,http://www.baaa-acro.com/crash/crash-cessna-560xls-citation-excel-santos-7-killed,Landing (descent or approach),"On approach to Santos Air Base, State of São Paulo, crew abandoned the approach and started a go around when he lost control of the aircraft that plunged into the earth and crashed in flames in a near vertical position, some 4,3 km short of runway. All seven occupants were killed, among them the Brazilian politician Eduardo Campos who was travelling to Santos as part of the presidential campaign. The candidate was accompanied by his chief of cabinet, a journalist, his chauffeur and an official photographer. This is the first fatal accident involving a Cessna 560XL Citation Excel since its arrival on the market in 1996. Built in 2011, the aircraft was a 560XLS  version owned by the Grupo Andrade (AF Andrade Empreendimentos e Participaçoes). In a first statement dated three days after the accident, investigators confirmed that the Cockpit Voice Recorder was readable but the data contained concerned a preceding flight. Therefore, no data about the accident could not be recorded."
"Aug 10, 2014",HESA IrAn-140-100,"Tehran, Tehran City District",39,EP-GPA,http://www.baaa-acro.com/crash/crash-hesa-iran-140-100-tehran-39-killed,Takeoff (climb),"Shortly after takeoff from runway 29L, while in initial climb, the aircraft banked right, went out of control and crashed in flames in a residential area located 1,6 km northwest of the airport. The aircraft was destroyed by impact forces and post crash fire and 9 passengers were seriously injured while all 39 other occupants were killed. There are conflicting reports about the number of casualties. ATC reported that the crew requested a right turn immediately after takeoff while the standard procedure requires left turn. In a first statement, it was reported that the aircraft suffered a right engine failure shortly after rotation, at a critical stage of the flight. It was also confirmed that the departure was completed with a MTOW above the limit considering the outside temperature at the time of the accident. "
"Aug 6, 2014",Socata TBM-700,"Saint-Jean-les-Deux-Jumeaux, Seine-et-Marne",3,N129AG,http://www.baaa-acro.com/crash/crash-socata-tbm-700-saint-jean-les-deux-jumeaux-2-killed,Flight,"The single engine aircraft was on its way from Cannes to Wevelgem Airport in Courtrai, Belgium. While overflying est of Paris, pilot encountered unknown problems and reduced his altitude. The aircraft overflew several houses less than ten meters and eventually hit tree tops before crashing in a wooded area. The pilot and a passenger were killed while three other passengers were injured. The aircraft was destroyed. "
"Aug 6, 2014",PZL-Mielec AN-2,"Prototskiye, Krasnodar Krai",0,RA-17890,http://www.baaa-acro.com/crash/crash-pzl-mielec-2r-prototskiye,Flight,"On a crop-spraying flight from Prototskiye (Krasnoarmeisk district of the Krasnodar region), the engine lost power while the aircraft was flying at a height of some 45 metres. The crew attempted to make an forced landing in a rice paddy field located some 2 km east of Prototskiye, but the aircraft nosed over during the landing run and came to rest upside down in shallow water. Those parts of the fuselage which were above the water were consumed by the erupting fire and both pilots escaped unhurt. "
"Jul 28, 2014",Embraer EMB-110 Bandeirante,"Foz do Iguaçu, Paraná",0,PT-TAW,http://www.baaa-acro.com/crash/crash-embraer-emb-110p1-bandeirante-foz-do-iguacu,Takeoff (climb),"Shortly after takeoff from Foz do Iguaçu-Cataratas Airport, while climbing, crew encountered undetermined problems and decided to attempt an emergency landing in an open field located near the airport. On landing, aircraft slid for several yards before coming to rest. Among the four occupants, one was slightly injured while the aircraft was considered as damaged beyond repair. "
"Jul 24, 2014",McDonnell Douglas MD-83,"Gossi, Tombouctou",116,EC-LTV,http://www.baaa-acro.com/crash/crash-md-83-near-gossi-116-killed,Flight,"The Swiftair MD-83 was performing flight AH5017 on behalf of Air Algérie (this regular schedule is performed four times a week). The aircraft left Ouagadougou at 0117Z and was attempting to land in Algiers at 0510LT but failed to arrive.  116 people (110 passengers and a crew of 6) were on board. The last position of the MD-83 was west of Gao, Mali. In the evening of July 24 (some 16 hours after the aircraft disappearance), the wreckage was eventually located and spotted some 50 km west of the city of Gossi, south Mali. The aircraft disintegrated on impact and no survivors was found among the 116 occupants. At the time of the accident, bad weather conditions with storm activity, winds, turbulence and icing was confirmed over the region of Gao, until an altitude of 40,000 feet. At the time of the accident, the aircraft was flying west of this marginal weather area and referring to the French BEA graphic, the aircraft did not properly get around this turbulent area. It was confirmed the aircraft started a left turn from the altitude of 31,000 feet and then spiraled to the ground in less than three minutes (140° bank left and 80° nose down until impact). The last position recorded by the FDR at 0147LT and 15 seconds was at the altitude of 1,600 feet (490 meters) and at a speed of 380 KIAS (740 km/h) with a very high rate of descent. "
"Jul 23, 2014",ATR72-500,"Makung, Penghu County (澎湖縣)",48,B-22810,http://www.baaa-acro.com/crash/crash-atr72-500-makung-48-killed,Landing (descent or approach),"The aircraft was being operated on an instrument flight rules (IFR) regular public transport service from Kaohsiung to Magong in the Penghu archipelago. At 1906 Taipei Local Time, the aircraft impacted terrain approximately 850 meters northeast of the threshold of runway 20 at Magong Airport and then collided with a residential area on the outskirts of Xixi village approximately 200 meters to the southeast of the initial impact zone. At the time of the occurrence, the crew was conducting a very high frequency omni-directional radio range (VOR) non-precision approach to runway 20. The aircraft was destroyed by impact forces and a post-impact fire. Ten passengers survived the occurrence and five residents on the ground sustained minor injuries. The occurrence was the result of controlled flight into terrain, that is, an airworthy aircraft under the control of the flight crew was flown unintentionally into terrain with limited awareness by the crew of the aircraft’s proximity to terrain. The crew continued the approach below the minimum descent altitude (MDA) when they were not visual with the runway environment contrary to standard operating procedures. The investigation report identified a range of contributing and other safety factors relating to the flight crew of the aircraft, TransAsia’s flight operations and safety management processes, the communication of weather information to the flight crew, coordination issues at civil/military joint-use airport, and the regulatory oversight of TransAsia by the Civil Aeronautics Administration (CAA). "
