Date,A/C Type,Location,Fatalities,Registration,detail.url
"Aug 6, 2014",Socata TBM-700,"Saint-Jean-les-Deux-Jumeaux, Seine-et-Marne",3,N129AG,http://www.baaa-acro.com/crash/crash-socata-tbm-700-saint-jean-les-deux-jumeaux-2-killed
"Aug 6, 2014",PZL-Mielec AN-2,"Prototskiye, Krasnodar Krai",0,RA-17890,http://www.baaa-acro.com/crash/crash-pzl-mielec-2r-prototskiye
"Jul 28, 2014",Embraer EMB-110 Bandeirante,"Foz do Iguaçu, Paraná",0,PT-TAW,http://www.baaa-acro.com/crash/crash-embraer-emb-110p1-bandeirante-foz-do-iguacu
"Jul 24, 2014",McDonnell Douglas MD-83,"Gossi, Tombouctou",116,EC-LTV,http://www.baaa-acro.com/crash/crash-md-83-near-gossi-116-killed
"Jul 23, 2014",ATR72-500,"Makung, Penghu County (澎湖縣)",48,B-22810,http://www.baaa-acro.com/crash/crash-atr72-500-makung-48-killed
"Jul 22, 2014",Lockheed C-130 Hercules,"Herat, Herat",0,MM62190,http://www.baaa-acro.com/crash/crash-lockheed-c-130j-hercules-herat
"Jul 19, 2014",PAC 750XL - Pacific Aerospace Corporation,"Gulgubip, Western (Fly)",0,P2-RNB,http://www.baaa-acro.com/crash/crash-pacific-aerospace-pac-750xtol-gulgubip
"Jul 17, 2014",Boeing 777-200,"Shakhtarsk, Donetsk Oblast",298,9M-MRD,http://www.baaa-acro.com/crash/crash-boeing-777-2h6er-near-moskovske-298-killed
"Jul 14, 2014",Antonov AN-26,"Donetsk, Donetsk Oblast",2,19 blue,http://www.baaa-acro.com/crash/crash-antonov-26-izvaryne-2-killed
"Jul 11, 2014",De Havilland DHC-2 Beaver,"Saint John Harbour, British Columbia",0,C-FFRL,http://www.baaa-acro.com/crash/crash-de-havilland-dhc-2-beaver-near-saint-john-harbour
"Jul 6, 2014",Britten-Norman Islander,"Chirundu, Southern",0,9Q-CYA,http://www.baaa-acro.com/crash/crash-britten-norman-bn-2a-islander-near-chirundu
"Jul 6, 2014",Britten-Norman Islander,"Monkey Mountain, Potaro-Siparuni",0,8R-GGY,http://www.baaa-acro.com/crash/crash-britten-norman-bn-2a-26-islander-monkey-mountain
"Jul 5, 2014",Piper PA-31-350 Navajo Chieftain,"Częstochowa, Silesian Voivodeship (Śląskie)",11,N11WB,http://www.baaa-acro.com/crash/crash-piper-pa-31p-pressurized-navajo-near-czestochowa-11-killed
"Jul 2, 2014",Fokker 50,"Nairobi, Nairobi City District",4,5Y-CET,http://www.baaa-acro.com/crash/crash-fokker-50-nairobi-4-killed
"Jun 26, 2014",Cessna 414 Chancellor,"Creve Coeur, Missouri",0,N1552T,http://www.baaa-acro.com/crash/crash-cessna-414-chancellor-creve-coeur
"Jun 25, 2014",De Havilland DHC-2 Beaver,"Kennedy Lake, Ontario",0,C-FHVT,http://www.baaa-acro.com/crash/crash-de-havilland-dhc-2-beaver-near-kennedy-lake
"Jun 23, 2014",Learjet 35,"Olsberg, North Rhine-Westphalia",2,D-CGFI,http://www.baaa-acro.com/crash/crash-learjet-35a-near-olsberg-2-killed
"Jun 18, 2014",IAI 1124 Westwind,"Huntsville, Alabama",3,N793BG,http://www.baaa-acro.com/crash/crash-iai-1124a-westwind-ii-huntsville-3-killed
"Jun 17, 2014",Grumman G-21A Goose,"Lost Trail, Montana",1,N888GG,http://www.baaa-acro.com/crash/crash-grumman-g-21a-goose-lost-trail-1-killed
"Jun 17, 2014",Cessna 208 Caravan,"Lydenburg, Mpumalanga",3,3006,http://www.baaa-acro.com/crash/crash-cessna-208-caravan-i-near-lydenburg-3-killed
"Jun 14, 2014",Ilyushin II-76,"Luhansk, Luhansk Oblast",49,76777,http://www.baaa-acro.com/crash/crash-ilyushin-ii-76md-near-luhansk-49-killed
"Jun 13, 2014",Cessna 525 CJ1,"Aruanã, Goiás",0,PP-PIM,http://www.baaa-acro.com/crash/crash-cessna-525-citationjet-cj1-aruana
"Jun 8, 2014",PZL-Mielec AN-2,"Olsztyn, Warmian-Masurian Voivodeship (Warmińsko-Mazurskie)",0,SP-FDZ,http://www.baaa-acro.com/crash/crash-pzl-mielec-2t-olsztyn
"Jun 7, 2014",PZL-Mielec AN-2,"Rybinsk, Yaroslavl oblast",1,RF-02883,http://www.baaa-acro.com/crash/crash-antonov-2-staroselye-1-killed
"Jun 6, 2014",Antonov AN-30,"Drobyshevo, Donetsk Oblast",5,80 yellow,http://www.baaa-acro.com/crash/crash-antonov-30b-drobyshevo-5-killed
"Jun 3, 2014",Ilyushin II-96,"Moscow-Sheremetyevo, Moscow oblast",0,RA-96010,http://www.baaa-acro.com/crash/ground-fire-ilyushin-ii-96-300-moscow
"Jun 2, 2014",Beechcraft 200 Super King Air,"Bahía Solano, Chocó",0,PNC-0225,http://www.baaa-acro.com/crash/crash-beechcraft-super-king-b200-bahia-solano
"May 31, 2014",Gulfstream GIV,"Bedford, Massachusetts",7,N121JM,http://www.baaa-acro.com/crash/crash-gulfstream-giv-bedford-7-killed
"May 27, 2014",Beechcraft 200 Super King Air,"Carmelo, Colonia",5,LV-CNT,http://www.baaa-acro.com/crash/crash-beechcraft-super-king-air-b200-rio-de-la-plata-5-killed
"May 17, 2014",Antonov AN-74TK-300,"Xieng Khouang, Xieng Khouang Province",16,RDPL-34020,http://www.baaa-acro.com/crash/crash-antonov-74tk-300d-xiang-khouang-16-killed
"May 17, 2014",Rockwell Aero Commander 500,"Fort Huachuca, Arizona",0,N40TC,http://www.baaa-acro.com/crash/crash-rockwell-aero-commander-500s-fort-huachuca
"May 12, 2014",Harbin Yunsunji Y-12,"El Wak, North Eastern",1,-,http://www.baaa-acro.com/crash/crash-harbin-yunsunji-y-12-ii-el-wak-1-killed
"May 10, 2014",Cessna 207 Skywagon/Stationair,"Page, Arizona",1,N7311U,http://www.baaa-acro.com/crash/crash-cessna-t207a-turbo-stationair-7-page-1-killed
"May 9, 2014",PZL-Mielec AN-2,"Terbuny, Lipetsk oblast",0,RF-00446,http://www.baaa-acro.com/crash/crash-pzl-mielec-2t-gryazi
"May 8, 2014",Boeing 737-400,"Kabul, Kabul",0,YA-PIB,http://www.baaa-acro.com/crash/crash-boeing-737-4y0-kabul
"May 8, 2014",Douglas DC-3,"San Vicente del Caguán, Caquetá",5,HK-4700,http://www.baaa-acro.com/crash/crash-douglas-dc-3c-near-san-vincente-del-caguan-5-killed
"May 4, 2014",Piper PA-31-350 Navajo Chieftain,"Bucaramanga, Santander",2,C-GSVM,http://www.baaa-acro.com/crash/crash-piper-pa-31p-navajo-colombia-2-killed
"Apr 29, 2014",Boeing 737-400,"East Midlands, Leicestershire",0,EI-STD,http://www.baaa-acro.com/crash/crash-boeing-737-476sf-east-midlands
"Apr 27, 2014",Piper PA-31-350 Navajo Chieftain,"Deán Funes, Córdoba",0,LV-JGN,http://www.baaa-acro.com/crash/crash-piper-pa-31p-navajo-dean-funes
"Apr 26, 2014",Cessna 525 CJ3,"Spruce Creek, Florida",0,N300ET,http://www.baaa-acro.com/crash/crash-cessna-525b-cj3-spruce-creek
"Apr 20, 2014",Comp Air CA-8,"Jämijärvi, Satakunta",8,OH-XDZ,http://www.baaa-acro.com/crash/crash-comp-air-ca-8-jamijarvi-8-killed
"Apr 20, 2014",Fokker 50,"Guriceel, Galgaduud (جلجدود‎)",0,5Y-VVJ,http://www.baaa-acro.com/crash/crash-fokker-50-guriceel
"Apr 19, 2014",BAe 125,"Saltillo, Coahuila",8,XA-UKR,http://www.baaa-acro.com/crash/crash-bae-125-700a-saltillo-8-killed
"Apr 9, 2014",Quest Kodiak 100,"Doyo Baru, Special Region of Papua",2,PK-SDF,http://www.baaa-acro.com/crash/crash-quest-kodiak-100-doyo-baru-2-killed
"Apr 8, 2014",Cessna 208B Grand Caravan,"Bethel, Alaska",2,N126AR,http://www.baaa-acro.com/crash/crash-cessna-208b-grand-caravan-near-bethel-2-killed
"Mar 28, 2014",Lockheed C-130 Hercules,"Gwalior, Madhya Pradesh",5,KC-3803,http://www.baaa-acro.com/crash/crash-lockheed-c-130j-hercules-near-gwalior-5-killed
"Mar 27, 2014",Beechcraft 200 Super King Air,"Chandigarh, Chandigarh",0,VT-HRA,http://www.baaa-acro.com/crash/crash-beechcraft-super-king-air-b200-chandigarh
"Mar 22, 2014",Socata TBM-700,"Montrose, Colorado",5,N702H,http://www.baaa-acro.com/crash/crash-socata-tbm-700-ridgway-reservoir-5-killed
"Mar 14, 2014",Cessna 402,"Stuart-Witham Field, Florida",0,N419AR,http://www.baaa-acro.com/crash/crash-cessna-402b-stuart
"Mar 12, 2014",Beechcraft 90 King Air,"Villavicencio, Meta",5,HK-4921,http://www.baaa-acro.com/crash/crash-beechcraft-king-air-c90-villavicencio-5-killed
"Mar 8, 2014",Boeing 777-200,"Indian Ocean, All World",239,9M-MRO,http://www.baaa-acro.com/crash/crash-boeing-777-2h6er-indian-ocean-239-killed
"Mar 3, 2014",Dassault Falcon 20,"Kish Island, Hormozgān",4,EP-FIC,http://www.baaa-acro.com/crash/crash-dassault-falcon-20e-kish-island-4-killed
"Mar 3, 2014",Beechcraft 90 King Air,"Guasdualito, Apure",0,-,http://www.baaa-acro.com/crash/crash-beechcraft-king-air-90-state-apure
"Mar 2, 2014",Antonov AN-26,"Masila, Hadhramaut (حضرموت)",0,1177,http://www.baaa-acro.com/crash/crash-antonov-26-hadhramaut
"Feb 27, 2014",Partenavia P.68,"Panda Ranch (Molokai), Hawaii",0,N947MZ,http://www.baaa-acro.com/crash/crash-partenavia-p68-observer-panda-ranch
"Feb 26, 2014",Piper PA-31-350 Navajo Chieftain,"Lanai, Hawaii",3,N483VA,http://www.baaa-acro.com/crash/crash-piper-pa-31-350-navajo-chieftain-lanai-3-killed
"Feb 25, 2014",Embraer EMB-120 Brasília,"Lukapa, Lunda Norte",0,D2-FFZ,http://www.baaa-acro.com/crash/crash-embraer-emb-120rt-brasilia-lukapa
"Feb 21, 2014",Antonov AN-26,"Grombalia, Nabeul Governorate (ولاية نابل‎)",11,5A-DOW,http://www.baaa-acro.com/crash/crash-antonov-26-grombalia-11-killed
"Feb 19, 2014",Beechcraft 100 King Air,"Pearland, Texas",1,N811BL,http://www.baaa-acro.com/crash/crash-beechcraft-king-air-b100-pearland-1-killed
"Feb 17, 2014",Avro 748,"Rubkona, Unity (الوحدة)",1,5Y-HAJ,http://www.baaa-acro.com/crash/crash-avro-748-371-2b-rubkona-1-killed
"Feb 16, 2014",De Havilland DHC-6 Twin Otter,"Arghakhanchi, Lumbini",18,9N-ABB,http://www.baaa-acro.com/crash/crash-de-havilland-dhc-6-twin-otter-300-arghakhachi-18-killed
"Feb 15, 2014",Cessna 501 Citation I,"Stella Maris, Long Island",0,C-GKPC,http://www.baaa-acro.com/crash/crash-cessna-501-citation-isp-stella-maris
"Feb 11, 2014",Lockheed C-130 Hercules,"Aïn Kercha, Oum el-Bouaghi",76,7T-WHM,http://www.baaa-acro.com/crash/crash-lockheed-c-130h-30-hercules-ain-kercha-76-killed
"Feb 4, 2014",PAC Cresco 08-600,"Otane, Hawke's Bay Regional Council",0,ZK-LTE,http://www.baaa-acro.com/crash/crash-pac-cresco-08-600-otane
"Feb 3, 2014",Beechcraft 90 King Air,"Lanseria, Gauteng",3,ZS-CLT,http://www.baaa-acro.com/crash/crash-beechcraft-king-air-c90gtx-lanseria-3-killed
"Feb 3, 2014",Rockwell Gulfstream 690C Jetprop 840,"Bellevue, Tennessee",4,N840V,http://www.baaa-acro.com/crash/crash-rockwell-gulfstream-jetprop-840-bellevue-4-killed
"Jan 29, 2014",De Havilland Dash-8-200,"Ilulissat, Qaasuitsup Kommunia",0,OY-GRI,http://www.baaa-acro.com/crash/crash-de-havilland-dash-8-202q-ilulissat
"Jan 28, 2014",Saab 2000,"Paris-Roissy-CDG, Val-d'Oise",0,HB-IZG,http://www.baaa-acro.com/crash/crash-saab-2000-paris-roissy-cdg
"Jan 27, 2014",Beechcraft 90 King Air,"Columbia, California",0,N350WA,http://www.baaa-acro.com/crash/crash-beechcraft-king-air-c90-columbia
"Jan 26, 2014",Boeing 737-300,"Honiara, All Solomon Islands",0,ZK-TLC,http://www.baaa-acro.com/crash/crash-boeing-737-3b7sf-honiara
"Jan 20, 2014",Britten-Norman Islander,"Petreasa, Alba",2,YR-BNP,http://www.baaa-acro.com/crash/crash-britten-norman-bn-2a-27-islander-petreasa-2-killed
"Jan 20, 2014",PZL-Mielec AN-28,"Addis Ababa, Addis Ababa City District",0,-,http://www.baaa-acro.com/crash/crash-pzl-mielec-28-addis-ababa
"Jan 19, 2014",Piper PA-31-350 Navajo Chieftain,"Tual, Maluku",4,PK-IWT,http://www.baaa-acro.com/crash/crash-piper-pa-31-350-navajo-chieftain-tual-4-killed
"Jan 18, 2014",Douglas DC-9,"Saltillo, Coahuila",0,XA-UQM,http://www.baaa-acro.com/crash/crash-douglas-dc-9-33cf-saltillo
"Jan 18, 2014",Cessna 208B Grand Caravan,"Olive Creek, Cuyuni-Mazaruni",2,8R-GHS,http://www.baaa-acro.com/crash/crash-cessna-208b-grand-caravan-olive-creek-2-killed
"Jan 11, 2014",Cessna 501 Citation I,"Trier-Föhren, Rhineland-Palatinate",4,N452TS,http://www.baaa-acro.com/crash/crash-cessna-501-citation-isp-trier-4-killed
"Jan 9, 2014",Beechcraft 300 Super King Air,"Afghanistan, All Afghanistan",3,N195AE,http://www.baaa-acro.com/crash/crash-beechcraft-super-king-air-300-afghanistan-3-killed
"Jan 6, 2014",GippsAero GA8 Airvan,"Cayenne, All French Guyana",0,F-ORPH,http://www.baaa-acro.com/crash/crash-gippsland-ga-8-airvan-cayenne
"Jan 5, 2014",Canadair CL-601 Challenger,"Aspen, Colorado",1,N115WF,http://www.baaa-acro.com/crash/crash-canadair-cl-601-3r-challenger-aspen-1-killed
"Dec 26, 2013",Antonov AN-12,"Irkutsk, Irkutsk oblast",9,RA-12162,http://www.baaa-acro.com/crash/crash-antonov-12b-irkutsk-9-killed
"Dec 19, 2013",Beechcraft 90 King Air,"Viña del Mar, Región de Valparaíso",0,CC-CVZ,http://www.baaa-acro.com/crash/crash-beechcraft-king-air-b90-vina-del-mar
"Dec 17, 2013",Raytheon 390 Premier I,"Atlanta, Georgia",2,N50PM,http://www.baaa-acro.com/crash/crash-raytheon-390-premier-i-atlanta-2-killed
"Dec 14, 2013",Cessna 421B Golden Eagle II,"Tofino, British Columbia",2,C-GFMX,http://www.baaa-acro.com/crash/crash-cessna-421b-golden-eagle-ii-vargas-island-2-killed
"Dec 11, 2013",Cessna 208B Grand Caravan,"Kalaupapa, Hawaii",1,N687MA,http://www.baaa-acro.com/crash/crash-cessna-208b-grand-caravan-kalaupapa-1-killed
"Dec 4, 2013",Boeing 747-200,"Abuja, Abuja Federal Capital Territory",0,EK-74798,http://www.baaa-acro.com/crash/crash-boeing-747-281bsf-abuja
"Dec 4, 2013",Britten-Norman Islander,"Pukanu, Pará",5,PT-WMY,http://www.baaa-acro.com/crash/crash-britten-norman-bn-2a-3-islander-near-pukanu-5-killed
"Dec 3, 2013",Rockwell Grand Commander 680,"Crescent City, Florida",0,N71DF,http://www.baaa-acro.com/crash/crash-rockwell-grand-commander-680e-crescent-city
"Dec 2, 2013",Swearingen SA227 Metro III,"Sabana Hoyos, All Puerto Rico",2,N831BC,http://www.baaa-acro.com/crash/crash-swearingen-sa227ac-metro-iii-sabana-hoyos-2-killed
"Nov 30, 2013",Antonov AN-26,"Omega AFB, Kavango Region",0,NAF-3-642,http://www.baaa-acro.com/crash/crash-antonov-26b-omega
"Nov 29, 2013",Embraer ERJ-190,"Divundu, Kavango Region",33,C9-EMC,http://www.baaa-acro.com/crash/crash-embraer-erj-190ar-bwabwata-national-park-33-killed
"Nov 29, 2013",Cessna 208B Grand Caravan,"Saint Mary's, Alaska",4,N12373,http://www.baaa-acro.com/crash/crash-cessna-208b-grand-caravan-saint-marys-4-killed
"Nov 25, 2013",Cessna 208B Grand Caravan,"Kibeni, Gulf",3,P2-SAH,http://www.baaa-acro.com/crash/crash-cessna-208b-grand-caravan-kibeni-3-killed
"Nov 19, 2013",Learjet 35,"Fort Lauderdale-Hollywood, Florida",4,XA-USD,http://www.baaa-acro.com/crash/crash-learjet-35a-fort-lauderdale-4-killed
"Nov 19, 2013",Socata TBM-700,"Mouffy, Yonne",6,N115KC,http://www.baaa-acro.com/crash/crash-socata-tbm-700-mouffy-6-killed
"Nov 18, 2013",Cessna 414 Chancellor,"Xalapa, Veracruz",2,XB-NPH,http://www.baaa-acro.com/crash/crash-cessna-414-state-veracruz-2-killed
"Nov 17, 2013",Boeing 737-500,"Kazan, Republic of Tatarstan",50,VQ-BBN,http://www.baaa-acro.com/crash/crash-boeing-737-53a-kazan-50-killed
"Nov 10, 2013",Swearingen SA227 Metro III,"Red Lake, Ontario",5,C-FFZN,http://www.baaa-acro.com/crash/crash-swearingen-sa227ac-metro-iii-red-lake-5-killed
"Nov 10, 2013",Mitsubishi MU-2 Marquise,"Owasso, Oklahoma",1,N856JT,http://www.baaa-acro.com/crash/crash-mitsubishi-mu-2b-25-marquise-owasso-1-killed
"Nov 3, 2013",Swearingen SA227 Metro III,"Riberalta, Beni",8,CP-2754,http://www.baaa-acro.com/crash/crash-swearingen-sa227ac-metro-iii-riberalta-8-killed
"Nov 1, 2013",Beechcraft 90 King Air,"Springdale, Arkansas",2,N269JG,http://www.baaa-acro.com/crash/crash-beechcraft-king-air-c90-springdale-2-killed
"Oct 26, 2013",PZL-Mielec AN-2,"Tayozhny, Krasnoyarsk Krai",2,-,http://www.baaa-acro.com/crash/crash-pzl-mielec-2-tayozhny-2-killed
"Oct 25, 2013",Fokker F27 Friendship,"Paris-Roissy-CDG, Val-d'Oise",0,I-MLVT,http://www.baaa-acro.com/crash/mishap-fokker-f27-friendship-500f-paris-roissy-cdg
"Oct 19, 2013",Pilatus PC-6 (Porter & Turbo Porter),"Namur, Namur",11,OO-NAC,http://www.baaa-acro.com/crash/crash-pilatus-pc-6b2-h4-turbo-porter-near-namur-11-killed
"Oct 19, 2013",ATR42-300,"Madang, Madang",0,P2-PXY,http://www.baaa-acro.com/crash/crash-atr42-300f-madang
"Oct 19, 2013",BAe 146,"Balesin, Quezon",0,RP-C5525,http://www.baaa-acro.com/crash/crash-bae-146-200-balesin
"Oct 18, 2013",Cessna 500 Citation,"Derby, Kansas",2,N610ED,http://www.baaa-acro.com/crash/crash-cessna-500-citation-derby-2-killed
"Oct 16, 2013",ATR72-600,"Pakse, Champasak Province",49,RDPL-34233,http://www.baaa-acro.com/crash/crash-atr72-600-pakse-49-killed
"Oct 14, 2013",Cessna 208B Grand Caravan,"Loreto, Baja California Sur",14,XA-TXM,http://www.baaa-acro.com/crash/crash-cessna-208b-grand-caravan-near-loreto-14-killed
"Oct 10, 2013",De Havilland DHC-6 Twin Otter,"Kudat, Sabah",2,9M-MDM,http://www.baaa-acro.com/crash/crash-de-havilland-dhc-6-twin-otter-kudat-2-killed
"Oct 10, 2013",PZL-Mielec AN-2,"Skulyn, Volyn Oblast",2,UR-54853,http://www.baaa-acro.com/crash/crash-pzl-mielec-2-skulyn-2-killed
"Oct 6, 2013",Britten-Norman Islander,"Culebra, All Puerto Rico",1,N909GD,http://www.baaa-acro.com/crash/crash-britten-bn-2a-8-norman-islander-culebra-1-killed
"Oct 6, 2013",PZL-Mielec AN-2,"Sevryukovo, Bryansk oblast",0,RA-31505,http://www.baaa-acro.com/crash/crash-pzl-mielec-2r-sevryukovo
"Oct 5, 2013",De Havilland Dash-8-200,"Acandí, Chocó",4,N356PH,http://www.baaa-acro.com/crash/crash-de-havilland-dash-8-202-acandi-4-killed
"Oct 3, 2013",Embraer EMB-120 Brasília,"Lagos, Lagos",16,5N-BJY,http://www.baaa-acro.com/crash/crash-embraer-emb-120er-brasilia-lagos-16-killed
"Sep 29, 2013",Cessna 525 CJ2,"Santa Monica, California",4,N194SJ,http://www.baaa-acro.com/crash/crash-cessna-525a-cj2-santa-monica-4-killed
"Sep 25, 2013",Cessna 208B Grand Caravan,"Hudson Bay, All Canada",1,C-FEXV,http://www.baaa-acro.com/crash/crash-cessna-208-hudson-bay-1-killed
"Sep 24, 2013",Cessna 421C Golden Eagle III,"Lyon-Bron, Rhône",4,N556MB,http://www.baaa-acro.com/crash/crash-cessna-421c-golden-eagle-iii-lyon-bron-4-killed
"Sep 19, 2013",Beechcraft 90 King Air,"Idaho Falls, Idaho",0,N191TP,http://www.baaa-acro.com/crash/crash-beechcraft-king-air-c90a-idaho-falls
"Sep 18, 2013",PZL-Mielec AN-2,"Zelenoborsk, Khantia-Mansia okrug",0,RA-33017,http://www.baaa-acro.com/crash/crash-pzl-mielec-2r-near-zelenoborsk
"Sep 13, 2013",PZL-Mielec AN-2,"Kamako, Kasai-Occidental",0,9Q-CFT,http://www.baaa-acro.com/crash/crash-pzl-mielec-2r-kamako
"Sep 9, 2013",Dornier DO228,"Viña del Mar, Región de Valparaíso",2,CC-CNW,http://www.baaa-acro.com/crash/crash-dornier-do228-202k-vina-del-mar-2-killed
"Sep 8, 2013",Piper PA-31-350 Navajo Chieftain,"Doylestown, Pennsylvania",0,N57JK,http://www.baaa-acro.com/crash/crash-piper-pa-31p-navajo-doylestown
"Sep 4, 2013",Cessna 207 Skywagon/Stationair,"Colorado Springs, Colorado",0,N211AS,http://www.baaa-acro.com/crash/crash-cessna-207-colorado-springs
"Sep 4, 2013",Cessna 303 Crusader,"Jersey, Channel Islands",2,N289CW,http://www.baaa-acro.com/crash/crash-cessna-t303-crusader-jersey-2-killed
"Aug 27, 2013",Cessna 421C Golden Eagle III,"Paris, Illinois",1,N229H,http://www.baaa-acro.com/crash/crash-cessna-421c-golden-eagle-iii-paris-1-killed
"Aug 25, 2013",Antonov AN-26,"Guriceel, Galgaduud (جلجدود‎)",0,EK-26818,http://www.baaa-acro.com/crash/crash-antonov-26b-100-guriel
"Aug 22, 2013",Beechcraft 200 Super King Air,"Lake Manyara, Manyara",0,5H-TZW,http://www.baaa-acro.com/crash/crash-beechcraft-super-king-air-200c-lake-manyara
"Aug 22, 2013",De Havilland DHC-3 Otter,"Ivanhoe Lake, Northwest Territories",1,C-FSGD,http://www.baaa-acro.com/crash/crash-de-havilland-dhc-3-otter-ivanhoe-lake-1-killed
"Aug 19, 2013",Douglas DC-3,"Yellowknife, Northwest Territories",0,C-GWIR,http://www.baaa-acro.com/crash/crash-douglas-dc-3c-yellowknife
"Aug 16, 2013",PZL-Mielec AN-2,"Vilyuisk, Republic of Yakutia (Sakha)",0,RA-01419,http://www.baaa-acro.com/crash/crash-pzl-mielec-2tp-vilyuisk
"Aug 16, 2013",De Havilland DHC-2 Beaver,"Hesquiat Lake, British Columbia",2,C-GPVB,http://www.baaa-acro.com/crash/crash-de-havilland-dhc-2-beaver-i-hesquiat-lake-2-killed
"Aug 14, 2013",Airbus A300-600,"Birmingham, Alabama",2,N155UP,http://www.baaa-acro.com/crash/crash-airbus-a300-622r-birmingham-2-killed
"Aug 12, 2013",De Havilland DH.60 Moth,"Canons Ashby, Northamptonshire",0,G-AAZG,http://www.baaa-acro.com/crash/crash-de-havilland-dh60g-moth-canons-ashby
"Aug 9, 2013",Antonov AN-12,"Leipzig, Saxony",0,UR-CAG,http://www.baaa-acro.com/crash/crash-antonov-12bp-leipzig
"Aug 9, 2013",Antonov AN-12,"Mogadishu, Banaadir (بنادر‎)",4,1513,http://www.baaa-acro.com/crash/crash-antonov-12-mogadishu-4-killed
"Aug 9, 2013",Rockwell Grand Commander 690,"New Haven, Connecticut",4,N13622,http://www.baaa-acro.com/crash/crash-rockwell-690b-turbo-commander-new-haven-4-killed
"Aug 8, 2013",Socata TBM-850,"Clermont-Ferrand-Aulnat, Puy-de-Dôme",3,N850GC,http://www.baaa-acro.com/crash/crash-socata-tbm-850-clermont-ferrand-3-killed
"Aug 6, 2013",Shijiazhuang Yunsunji Y-5,"Danfeng, Shaanxi",1,B-8473,http://www.baaa-acro.com/crash/crash-shijiazhuang-yunsunji-y-5-danfeng-1-killed
"Aug 5, 2013",Beechcraft 200 Super King Air,"Akureyri, Northeastern Region (Norðurland eystra)",2,TF-MYX,http://www.baaa-acro.com/crash/crash-beechcraft-super-king-air-b200-akureyri-2-killed
"Aug 2, 2013",Cessna 207 Skywagon/Stationair,"Mount Nicholas, Otago Regional Council",0,ZK-LAW,http://www.baaa-acro.com/crash/crash-cessna-207a-stationair-8-ii-mount-nicholas
"Aug 1, 2013",Piper PA-31-350 Navajo Chieftain,"Eilat (אילת), Southern District",1,4X-AKV,http://www.baaa-acro.com/crash/crash-piper-pa-31-310-navajo-c-eilat-1-killed
"Jul 30, 2013",Cessna 404 Titan,"Tanzania, All Tanzania",0,5Y-DOC,http://www.baaa-acro.com/crash/crash-cessna-404-titan-ii-kapingiro
"Jul 28, 2013",PZL-Mielec AN-2,"Shakhty, Rostov oblast",0,FLA-3618K,http://www.baaa-acro.com/crash/crash-pzl-mielec-2-shakhty
"Jul 21, 2013",PZL-Mielec AN-2,"Pyatikhatki, Autonomous Republic of Crimea",0,UR-ART,http://www.baaa-acro.com/crash/crash-pzl-mielec-2r-pyatykhatki
"Jul 19, 2013",Britten-Norman Islander,"Panama City, Panamá",0,HP-1338MF,http://www.baaa-acro.com/crash/crash-britten-norman-bn-2a-21-islander-perico-island
"Jul 7, 2013",De Havilland DHC-3 Otter,"Soldotna, Alaska",21,N93PC,http://www.baaa-acro.com/crash/crash-de-havilland-dhc-3t-otter-soldotna-10-killed
"Jul 6, 2013",Boeing 777-200,"San Francisco, California",3,HL7742,http://www.baaa-acro.com/crash/crash-boeing-777-28e-san-francisco-3-killed
